REPORT_DAT,SHIFT,OFFENSE,METHOD,BLOCK,DISTRICT,PSA,WARD,ANC,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,CCN,XBLOCK,YBLOCK,START_DATE,END_DATE
7/23/18 10:56,DAY,THEFT/OTHER,OTHERS,3200 - 3299 BLOCK OF 14TH STREET NE,5,504,5,5B,Cluster 22,009301 4,9301,Precinct 73,18121199,401199,140269,7/23/18 9:58,
7/23/18 11:30,DAY,THEFT F/AUTO,OTHERS,1100 - 1299 BLOCK OF LAMONT STREET NW,3,302,1,1A,Cluster 2,003000 1,3000,Precinct 39,18121207,397498,140312,7/23/18 10:29,
7/23/18 11:27,DAY,THEFT/OTHER,OTHERS,2000 - 2007 BLOCK OF N STREET NW,2,208,2,2A,Cluster 6,010700 2,10700,Precinct 4,18121212,396072,137710,7/23/18 4:30,7/23/18 4:39
7/23/18 11:32,DAY,THEFT/OTHER,OTHERS,3100 - 3199 BLOCK OF 13TH STREET NW,3,302,1,1A,Cluster 2,003000 1,3000,Precinct 39,18121219,397424,140141,7/21/18 10:36,7/23/18 11:33
7/23/18 12:34,DAY,THEFT/OTHER,OTHERS,1600 - 1699 BLOCK OF 16TH STREET SE,6,607,8,8A,Cluster 34,007601 5,7601,Precinct 140,18121232,401542,133586,7/22/18 23:00,7/23/18 0:30
7/24/18 7:38,DAY,THEFT F/AUTO,OTHERS,1306  - 1399 BLOCK OF FORT STEVENS DRIVE NW,4,402,4,4A,Cluster 17,001804 3,1804,Precinct 60,18121239,397231,144037,7/23/18 11:46,7/23/18 13:32
7/3/18 9:20,DAY,THEFT F/AUTO,OTHERS,4510 - 4549 BLOCK OF BENNING ROAD SE,6,604,7,7E,Cluster 33,009906 1,9906,Precinct 103,18400947,405443,135696,7/2/18 15:30,7/2/18 16:30
7/4/18 22:39,EVENING,THEFT/OTHER,OTHERS,3204 - 3299 BLOCK OF 16TH STREET NW,4,408,1,1D,Cluster 2,002702 1,2702,Precinct 40,18400955,396838,140360,7/4/18 18:00,7/4/18 22:15
6/29/18 20:39,EVENING,THEFT F/AUTO,OTHERS,1000 - 1019 BLOCK OF PARK ROAD NW,3,302,1,1A,Cluster 2,003100 1,3100,Precinct 38,18400957,397640,140477,6/29/18 15:45,6/29/18 16:38
7/8/18 10:07,DAY,THEFT/OTHER,OTHERS,3030 - 3099 BLOCK OF K STREET NW,2,206,2,2E,Cluster 4,000100 4,100,Precinct 5,18400965,394741,137195,7/7/18 13:30,7/7/18 17:30
7/7/18 8:54,DAY,THEFT/OTHER,OTHERS,810 899  BLOCK OF 4TH STREET NW,1,103,6,6E,Cluster 8,004702 1,4702,Precinct 1,18400967,398596,136988,7/6/18 0:00,7/6/18 4:00
7/3/18 15:34,EVENING,THEFT/OTHER,OTHERS,1811 - 1899 BLOCK OF CONNECTICUT AVENUE NW,3,303,2,2D,Cluster 1,004100 1,4100,Precinct 13,18400970,395984,138616,7/1/18 20:15,7/2/18 9:15
7/9/18 10:21,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF 4TH STREET SW,1,105,6,6D,Cluster 9,011000 3,11000,Precinct 127,18400972,398476,134192,7/6/18 23:00,7/8/18 7:00
7/8/18 13:45,DAY,THEFT/OTHER,OTHERS,140 - 199 BLOCK OF V STREET NE,5,502,5,5E,Cluster 21,008701 2,8701,Precinct 75,18400974,399616,138914,7/7/18 0:00,7/8/18 2:35
7/8/18 20:06,EVENING,THEFT/OTHER,OTHERS,2300 - 2399 BLOCK OF 20TH STREET NW,3,303,1,1C,Cluster 1,004001 3,4001,Precinct 25,18400981,395963,139110,6/17/18 7:00,7/6/18 12:00
7/9/18 12:14,DAY,THEFT/OTHER,OTHERS,718 - 799 BLOCK OF 15TH STREET NW,2,207,2,2B,Cluster 8,010100 1,10100,Precinct 17,18400985,397081,136849,7/1/18 12:10,7/5/18 9:00
7/7/18 8:38,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2F,Cluster 7,005201 3,5201,Precinct 16,18400987,397115,137836,7/6/18 18:30,7/7/18 8:30
7/10/18 20:13,EVENING,THEFT/OTHER,OTHERS,1700 - 1733 BLOCK OF COLUMBIA ROAD NW,3,303,1,1C,Cluster 1,003900 3,3900,Precinct 35,18401003,396561,139643,5/21/18 0:00,5/25/18 23:55
7/16/18 15:40,EVENING,THEFT/OTHER,OTHERS,100 - 199 BLOCK OF D STREET SE,1,106,6,6B,Cluster 26,006500 2,6500,Precinct 130,18401010,399591,135247,7/14/18 15:36,7/15/18 19:40
7/4/18 10:09,DAY,THEFT/OTHER,OTHERS,500 - 509 BLOCK OF 57TH STREET NE,6,608,7,7C,Cluster 31,007807 1,7807,Precinct 95,18401012,407013,136475,6/29/18 10:05,7/2/18 9:05
7/16/18 20:20,EVENING,THEFT/OTHER,OTHERS,900 - 931 BLOCK OF U STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18401014,397863,138792,7/15/18 2:00,7/15/18 2:05
7/17/18 10:48,DAY,THEFT F/AUTO,OTHERS,3300  - 3399 BLOCK OF STUYVESANT PLACE NW,2,201,4,3G,Cluster 10,001500 5,1500,Precinct 51,18401019,393998,144906,7/10/18 23:30,7/11/18 10:30
7/14/18 9:41,DAY,THEFT F/AUTO,OTHERS,1700 - 1799 BLOCK OF VERMONT AVENUE NW,3,307,2,2F,Cluster 7,005001 1,5001,Precinct 16,18401022,397611,138370,7/14/18 1:00,7/14/18 4:30
7/7/18 17:15,EVENING,THEFT/OTHER,OTHERS,500 - 899 BLOCK OF NEW JERSEY AVENUE SE,1,106,6,6B,Cluster 26,006500 2,6500,Precinct 130,18401026,399489,134825,7/4/18 21:00,7/5/18 7:00
7/17/18 13:37,DAY,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF OATES STREET NE,5,506,5,5D,Cluster 23,008802 3,8802,Precinct 77,18401031,401137,137447,7/16/18 21:00,7/16/18 21:15
7/5/18 13:47,DAY,THEFT F/AUTO,OTHERS,4700 - 4799 BLOCK OF 1ST STREET SW,7,708,8,8D,Cluster 39,010900 2,10900,Precinct 126,18109719,399521,128329,7/4/18 11:30,7/5/18 6:30
7/5/18 11:40,DAY,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF U STREET NW,3,306,1,1B,Cluster 3,003400 2,3400,Precinct 37,18109728,398432,138758,7/4/18 1:43,7/5/18 9:04
7/5/18 9:40,DAY,THEFT F/AUTO,OTHERS,2100 - 2299 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,003500 2,3500,Precinct 37,18109739,398009,139049,7/5/18 8:45,7/5/18 9:15
7/5/18 9:43,DAY,THEFT F/AUTO,OTHERS,2600 - 2699 BLOCK OF UNIVERSITY PLACE NW,3,304,1,1B,Cluster 2,003700 2,3700,Precinct 36,18109745,397041,139564,7/4/18 14:15,7/5/18 9:43
7/5/18 14:39,DAY,THEFT/OTHER,OTHERS,1000 - 1099 BLOCK OF BLADENSBURG ROAD NE,5,506,5,5D,Cluster 23,008802 1,8802,Precinct 77,18109772,401616,137261,7/5/18 9:53,7/5/18 11:03
7/5/18 11:15,DAY,BURGLARY,OTHERS,1000 - 1099 BLOCK OF 14TH STREET NW,2,207,2,2F,Cluster 8,010100 1,10100,Precinct 129,18109789,397228,137253,7/3/18 18:00,7/5/18 8:30
7/9/18 7:44,DAY,THEFT F/AUTO,OTHERS,1200 - 1299 BLOCK OF 4TH STREET SW,1,105,6,6D,Cluster 9,011000 3,11000,Precinct 127,18109792,398476,134192,7/5/18 9:00,7/5/18 10:00
7/5/18 11:25,DAY,BURGLARY,OTHERS,4600 - 4699 BLOCK OF LIVINGSTON ROAD SE,7,708,8,8D,Cluster 39,009810 1,9810,Precinct 125,18109808,399831,128349,7/5/18 8:00,7/5/18 10:30
7/5/18 11:55,DAY,THEFT/OTHER,OTHERS,900 - 979 BLOCK OF 17TH STREET NE,5,507,5,5D,Cluster 23,008904 2,8904,Precinct 79,18109813,401822,137058,7/5/18 11:10,7/5/18 11:15
7/5/18 11:59,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF 15TH STREET NE,1,108,6,6A,Cluster 26,008002 1,8002,Precinct 86,18109822,401418,135835,7/5/18 9:30,7/5/18 10:00
7/5/18 14:14,DAY,THEFT/OTHER,OTHERS,4400 4499  BLOCK OF BENNING ROAD NE,6,603,7,7D,Cluster 32,009603 1,9603,Precinct 102,18109872,405327,135921,7/5/18 12:43,7/5/18 13:14
7/6/18 12:46,DAY,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF O STREET NW,3,308,6,6E,Cluster 7,004802 1,4802,Precinct 18,18109880,398477,137857,7/5/18 12:56,7/5/18 13:53
7/6/18 8:36,DAY,ROBBERY,OTHERS,1000 - 1199 BLOCK OF VARNUM STREET NE,4,405,5,5B,Cluster 20,009504 2,9504,Precinct 67,18110384,400742,141663,7/6/18 6:58,7/6/18 7:10
7/6/18 8:42,DAY,MOTOR VEHICLE THEFT,OTHERS,2000 - 2199 BLOCK OF LAWRENCE STREET NE,5,503,5,5C,Cluster 22,009400 2,9400,Precinct 70,18110386,402150,140472,7/5/18 23:30,7/6/18 7:00
7/6/18 10:08,DAY,THEFT/OTHER,OTHERS,1 - 99 BLOCK OF H STREET NW,1,103,6,6E,Cluster 8,004702 1,4702,Precinct 1,18110396,399078,136928,7/6/18 8:43,7/6/18 8:47
7/6/18 11:14,DAY,THEFT F/AUTO,OTHERS,2300 - 2399 BLOCK OF GOOD HOPE ROAD SE,7,701,8,8B,Cluster 28,007504 1,7504,Precinct 114,18110414,402258,132857,7/6/18 9:29,7/6/18 10:27
7/6/18 12:16,DAY,THEFT/OTHER,OTHERS,900 - 979 BLOCK OF 17TH STREET NE,5,507,5,5D,Cluster 23,008904 2,8904,Precinct 79,18110448,401822,137058,7/6/18 10:43,7/6/18 10:53
7/6/18 12:00,DAY,THEFT/OTHER,OTHERS,1700 - 1719 BLOCK OF KALORAMA ROAD NW,3,303,1,1C,Cluster 1,003800 1,3800,Precinct 24,18110458,396577,139238,7/5/18 20:00,7/6/18 7:00
7/7/18 11:58,DAY,THEFT F/AUTO,OTHERS,1500 - 1599 BLOCK OF HALF STREET SW,1,105,6,6D,Cluster 9,006400 2,6400,Precinct 127,18110475,399075,133729,7/6/18 12:23,7/6/18 12:59
7/6/18 15:08,EVENING,THEFT/OTHER,OTHERS,1811 - 1899 BLOCK OF CONNECTICUT AVENUE NW,3,303,2,2D,Cluster 1,004100 1,4100,Precinct 13,18110495,395984,138616,7/6/18 11:43,7/6/18 13:39
7/13/18 16:25,EVENING,THEFT/OTHER,OTHERS,2800 - 2999 BLOCK OF ALABAMA AVENUE SE,6,606,7,7B,Cluster 35,007603 2,7603,Precinct 113,18114954,402965,132500,7/13/18 15:23,
7/13/18 17:31,EVENING,THEFT/OTHER,OTHERS,5300  - 5399 BLOCK OF GEORGIA AVENUE NW,4,403,4,4C,Cluster 18,002002 3,2002,Precinct 54,18114962,397589,142968,7/13/18 15:50,7/13/18 16:25
7/13/18 16:47,EVENING,BURGLARY,OTHERS,2500 2609  BLOCK OF 34TH STREET SE,6,606,7,7B,Cluster 35,007603 3,7603,Precinct 110,18114970,403731,132306,7/13/18 13:30,7/13/18 13:45
7/13/18 16:29,EVENING,ROBBERY,GUN,2200 - 2399 BLOCK OF OTIS STREET NE,5,503,5,5C,Cluster 24,009400 3,9400,Precinct 69,18114974,402326,140799,7/13/18 14:54,7/13/18 16:29
7/13/18 21:26,EVENING,THEFT/OTHER,OTHERS,1300 - 1399 BLOCK OF 2ND STREET NE,5,501,6,6C,Cluster 25,010600 2,10600,Precinct 83,18114979,399695,137774,7/13/18 16:13,7/13/18 18:09
7/13/18 17:40,EVENING,THEFT/OTHER,OTHERS,1700 - 1717 BLOCK OF L STREET NW,2,207,2,2B,Cluster 6,010700 1,10700,Precinct 17,18114980,396594,137321,7/13/18 16:15,7/13/18 16:35
7/17/18 20:38,EVENING,THEFT F/AUTO,OTHERS,100  - 299 BLOCK OF OGLETHORPE STREET NE,4,406,4,4B,Cluster 19,009505 3,9505,Precinct 65,18114986,399633,143706,7/13/18 12:00,7/13/18 15:00
7/14/18 8:03,DAY,THEFT/OTHER,OTHERS,900 - 999 BLOCK OF PALMER ALLEY NW,1,101,2,2C,Cluster 8,005800 1,5800,Precinct 129,18114990,397837,136946,7/12/18 17:56,7/12/18 18:06
7/13/18 17:26,EVENING,BURGLARY,OTHERS,7400  - 7499 BLOCK OF 14TH STREET NW,4,401,4,4A,Cluster 16,001600 3,1600,Precinct 62,18115001,397104,145773,7/13/18 16:24,
7/13/18 17:32,EVENING,THEFT/OTHER,OTHERS,3400 - 3513 BLOCK OF MINNESOTA AVENUE SE,6,603,7,7B,Cluster 32,007708 2,7708,Precinct 132,18115010,403784,135262,7/12/18 22:00,7/12/18 22:15
7/13/18 17:51,EVENING,THEFT/OTHER,OTHERS,1718 - 1799 BLOCK OF L STREET NW,2,207,2,2B,Cluster 6,010700 1,10700,Precinct 17,18115022,396457,137321,7/13/18 14:35,7/13/18 14:49
7/13/18 18:19,EVENING,THEFT/OTHER,OTHERS,2500 2599  BLOCK OF PENNSYLVANIA AVENUE SE,6,605,7,7B,Cluster 34,007604 1,7604,Precinct 111,18115039,402603,133930,7/13/18 17:00,7/13/18 17:05
7/13/18 18:26,EVENING,THEFT/OTHER,OTHERS,1200 - 1229 BLOCK OF 1ST STREET NE,5,501,6,6C,Cluster 25,010600 2,10600,Precinct 83,18115050,399489,137576,7/13/18 17:47,7/13/18 18:08
7/13/18 18:31,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 7TH STREET NW,3,308,2,2F,Cluster 8,004902 2,4902,Precinct 129,18115062,398099,137450,7/13/18 17:43,
7/13/18 21:16,EVENING,THEFT/OTHER,OTHERS,231 - 318 BLOCK OF FLORIDA AVENUE NW,5,501,5,5E,Cluster 21,004600 2,4600,Precinct 19,18115079,398654,138409,7/13/18 16:30,7/13/18 19:27
7/13/18 22:57,EVENING,THEFT F/AUTO,OTHERS,1900 - 1917 BLOCK OF 13TH STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,18115082,397430,138674,7/13/18 16:30,7/13/18 18:20
7/14/18 1:16,MIDNIGHT,THEFT/OTHER,OTHERS,1800 - 1899 BLOCK OF BAY STREET SE,1,108,6,6B,Cluster 26,006801 1,6801,Precinct 87,18115089,401897,135445,7/12/18 13:30,7/13/18 13:40
7/13/18 23:48,MIDNIGHT,THEFT/OTHER,OTHERS,1200 - 1229 BLOCK OF 1ST STREET NE,5,501,6,6C,Cluster 25,010600 2,10600,Precinct 83,18115109,399489,137576,7/13/18 19:09,7/13/18 19:38
7/13/18 21:08,EVENING,ROBBERY,OTHERS,3100 - 3299 BLOCK OF BUENA VISTA TERRACE SE,7,702,8,8B,Cluster 36,007408 1,7408,Precinct 115,18115116,402911,131429,7/13/18 19:00,7/13/18 19:02
7/14/18 11:34,DAY,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF IRVING STREET NW,3,302,1,1A,Cluster 2,003000 2,3000,Precinct 39,18115438,397294,140084,7/13/18 23:30,7/14/18 9:00
7/14/18 11:52,DAY,THEFT/OTHER,OTHERS,1615 - 1699 BLOCK OF RHODE ISLAND AVENUE NW,2,208,2,2B,Cluster 6,010700 2,10700,Precinct 17,18115450,396697,137650,7/14/18 9:39,7/14/18 10:51
7/14/18 12:44,DAY,MOTOR VEHICLE THEFT,OTHERS,700 - 799 BLOCK OF BUCHANAN STREET NE,4,405,5,5A,Cluster 20,009504 2,9504,Precinct 67,18115464,400346,142041,7/14/18 1:00,7/14/18 1:30
7/14/18 14:32,DAY,THEFT F/AUTO,OTHERS,1424 - 1499 BLOCK OF R STREET NW,3,301,2,2F,Cluster 7,005201 4,5201,Precinct 16,18115474,397060,138305,7/13/18 16:30,7/13/18 22:00
7/14/18 12:09,DAY,THEFT/OTHER,OTHERS,1618 - 1699 BLOCK OF 14TH STREET NW,3,301,2,2F,Cluster 7,005201 4,5201,Precinct 16,18115492,397228,138264,7/13/18 16:02,7/13/18 16:10
7/20/18 14:10,DAY,THEFT/OTHER,OTHERS,3180 - 3199 BLOCK OF BANNEKER DRIVE NE,5,503,5,5C,Cluster 24,009000 2,9000,Precinct 139,18119568,403387,139979,7/6/18 13:40,7/20/18 13:50
7/20/18 19:06,EVENING,THEFT/OTHER,OTHERS,1300 - 1699 BLOCK OF CONNECTICUT AVENUE NW,2,208,2,2B,Cluster 6,005500 1,5500,Precinct 14,18119582,396217.89,138008.23,7/20/18 14:00,7/20/18 14:20
7/20/18 14:39,DAY,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF 11TH STREET NW,4,409,1,1A,Cluster 2,002900 1,2900,Precinct 42,18119583,397529,140820,7/20/18 14:16,
7/21/18 9:50,DAY,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF PENNSYLVANIA AVENUE NW,2,207,2,2C,Cluster 8,006202 1,6202,Precinct 129,18119584,397155,136497,7/20/18 13:58,7/20/18 15:02
7/20/18 15:14,EVENING,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF NEW YORK AVENUE NE,5,506,5,5D,Cluster 23,008803 1,8803,Precinct 76,18119585,401340,138664,7/20/18 14:24,7/20/18 14:51
7/20/18 15:13,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1900 BLOCK OF D STREET SE,1,108,7,7F,Cluster 26,006804 1,6804,Precinct 80,18119599,402061,135138,7/20/18 13:00,7/20/18 14:00
7/20/18 15:42,EVENING,THEFT F/AUTO,OTHERS,2900 - 2999 BLOCK OF W STREET SE,6,606,7,7B,Cluster 35,007604 2,7604,Precinct 113,18119615,402944,132828,7/20/18 15:15,
7/20/18 18:10,EVENING,THEFT F/AUTO,OTHERS,4800  - 4817 BLOCK OF GEORGIA AVENUE NW,4,404,4,4C,Cluster 18,002002 1,2002,Precinct 54,18119635,397660,142303,7/13/18 18:00,7/14/18 9:00
7/20/18 16:18,EVENING,THEFT/OTHER,OTHERS,1200 - 1229 BLOCK OF 1ST STREET NE,5,501,6,6C,Cluster 25,010600 2,10600,Precinct 83,18119639,399489,137576,7/20/18 15:13,7/20/18 16:18
7/20/18 16:38,EVENING,THEFT F/AUTO,OTHERS,1800 - 1899 BLOCK OF 8TH STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 137,18119658,398010,138551,7/20/18 14:25,7/20/18 16:33
7/20/18 17:08,EVENING,THEFT/OTHER,OTHERS,1200 - 1229 BLOCK OF 1ST STREET NE,5,501,6,6C,Cluster 25,010600 2,10600,Precinct 83,18119687,399489,137576,7/20/18 16:35,7/20/18 17:09
7/20/18 17:36,EVENING,THEFT/OTHER,OTHERS,4800 - 4899 BLOCK OF 45TH STREET NW,2,202,3,3E,Cluster 11,001001 5,1001,Precinct 31,18119703,392317,142760,7/7/18 11:00,7/15/18 10:00
7/20/18 22:35,EVENING,THEFT/OTHER,OTHERS,1820 - 1899 BLOCK OF 14TH STREET NW,3,301,2,2B,Cluster 3,004300 2,4300,Precinct 141,18119716,397228,138593,7/20/18 17:18,7/20/18 17:19
7/20/18 20:05,EVENING,THEFT F/AUTO,OTHERS,1705 - 1799 BLOCK OF 6TH STREET NW,3,308,6,6E,Cluster 7,004801 1,4801,Precinct 21,18119718,398274,138411,7/20/18 17:20,7/20/18 18:03
7/20/18 18:05,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,4810 - 4899 BLOCK OF BENNING ROAD SE,6,604,7,7E,Cluster 33,007707 1,7707,Precinct 106,18119727,405842,134775,7/20/18 17:02,
7/20/18 18:08,EVENING,THEFT/OTHER,OTHERS,1200 - 1299 BLOCK OF H STREET NW,1,101,2,2C,Cluster 8,005800 1,5800,Precinct 129,18119729,397496,136885,7/20/18 17:30,7/20/18 18:07
7/20/18 18:24,EVENING,THEFT/OTHER,OTHERS,3220 - 3313 BLOCK OF ALABAMA AVENUE SE,6,606,7,7B,Cluster 35,007603 2,7603,Precinct 113,18119739,403507,132674,7/20/18 17:38,
7/20/18 19:30,EVENING,THEFT/OTHER,OTHERS,812 - 899 BLOCK OF BLADENSBURG ROAD NE,5,507,5,5D,Cluster 23,008802 2,8802,Precinct 77,18119749,401508,137047,7/20/18 17:58,7/20/18 18:35
7/20/18 23:06,MIDNIGHT,THEFT/OTHER,OTHERS,2800 - 2899 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000100 4,100,Precinct 5,18119774,395007,137489,7/20/18 18:55,7/20/18 19:13
7/20/18 21:06,EVENING,ROBBERY,OTHERS,720 - 799 BLOCK OF GALLATIN STREET NE,4,405,5,5A,Cluster 20,009509 1,9509,Precinct 66,18119785,400435,142699,7/20/18 18:28,7/20/18 18:30
7/20/18 20:39,EVENING,ASSAULT W/DANGEROUS WEAPON,KNIFE,1 - 99 BLOCK OF R STREET NW,5,501,5,5E,Cluster 21,003302 2,3302,Precinct 19,18119802,399080,138304,7/20/18 19:22,7/20/18 20:39
7/20/18 22:14,EVENING,THEFT/OTHER,OTHERS,900 - 1199 BLOCK OF 4TH STREET SW,1,105,6,6D,Cluster 9,010200 2,10200,Precinct 142,18119818,398469,134448,7/20/18 14:00,7/20/18 18:30
7/21/18 11:29,DAY,THEFT F/AUTO,OTHERS,3700 3851  BLOCK OF 9TH STREET SE,7,706,8,8E,Cluster 39,009801 1,9801,Precinct 121,18120177,400504,129677,7/21/18 10:59,
7/27/18 21:43,EVENING,MOTOR VEHICLE THEFT,OTHERS,1300 - 1399 BLOCK OF SARATOGA AVENUE NE,5,505,5,5C,Cluster 22,009102 2,9102,Precinct 72,18124091,401110,139352,7/27/18 18:01,7/27/18 21:44
7/27/18 19:11,EVENING,THEFT/OTHER,OTHERS,700 - 799 BLOCK OF H STREET NW,1,102,2,2C,Cluster 8,005800 1,5800,Precinct 129,18124101,398054,136884,7/27/18 17:37,7/27/18 17:45
7/27/18 19:34,EVENING,THEFT/OTHER,OTHERS,3036 - 3099 BLOCK OF M STREET NW,2,206,2,2E,Cluster 4,000100 4,100,Precinct 5,18124104,394737,137483,7/26/18 10:50,7/26/18 10:51
7/27/18 19:15,EVENING,THEFT/OTHER,OTHERS,1100 - 1199 BLOCK OF 14TH STREET NW,3,307,2,2F,Cluster 8,010100 1,10100,Precinct 17,18124105,397228,137406,7/27/18 18:06,
7/27/18 20:32,EVENING,BURGLARY,OTHERS,1700 1799  BLOCK OF ALABAMA AVENUE SE,7,704,8,8E,Cluster 38,007404 1,7404,Precinct 117,18124106,401761,131038,7/27/18 7:50,7/27/18 17:50
7/27/18 19:40,EVENING,THEFT/OTHER,OTHERS,200 - 299 BLOCK OF S STREET NE,5,502,5,5E,Cluster 21,008702 2,8702,Precinct 75,18124108,399759,138467,7/27/18 18:40,7/27/18 19:40
7/27/18 22:42,EVENING,THEFT/OTHER,OTHERS,5817  - 5912 BLOCK OF 14TH STREET NW,4,403,4,4A,Cluster 18,002001 2,2001,Precinct 53,18124109,397103,143711,7/25/18 13:45,7/27/18 19:13
7/27/18 19:29,EVENING,THEFT/OTHER,OTHERS,100 - 199 BLOCK OF QUINCY PLACE NE,5,502,5,5E,Cluster 21,008701 1,8701,Precinct 75,18124115,399517,138221,7/27/18 12:37,7/27/18 14:30
7/27/18 19:55,EVENING,THEFT/OTHER,OTHERS,3600 - 3699 BLOCK OF O STREET NW,2,206,2,2E,Cluster 4,000202 4,202,Precinct 6,18124126,393843,137761,7/19/18 19:00,7/24/18 18:00
7/27/18 20:27,EVENING,BURGLARY,OTHERS,1800 - 1899 BLOCK OF FORT DAVIS STREET SE,6,605,7,7B,Cluster 34,009902 2,9902,Precinct 110,18124130,404370,133067,7/27/18 18:23,
7/27/18 21:51,EVENING,THEFT/OTHER,OTHERS,5000 - 5099 BLOCK OF D STREET SE,6,604,7,7E,Cluster 33,009904 2,9904,Precinct 104,18124145,406088,135110,7/27/18 19:26,7/27/18 19:59
7/27/18 21:23,EVENING,THEFT F/AUTO,OTHERS,1705 - 1799 BLOCK OF 6TH STREET NW,3,308,6,6E,Cluster 7,004801 1,4801,Precinct 21,18124150,398274,138411,7/27/18 17:30,7/27/18 19:00
7/27/18 23:38,MIDNIGHT,ROBBERY,GUN,1701 - 1719 BLOCK OF 10TH STREET NW,3,307,6,6E,Cluster 7,004901 1,4901,Precinct 21,18124168,397745,138345,7/27/18 19:04,7/27/18 21:15
7/27/18 23:00,EVENING,THEFT/OTHER,OTHERS,1200 1299  BLOCK OF K STREET SE,1,106,6,6B,Cluster 26,007100 1,7100,Precinct 91,18124177,400930,134507,7/27/18 20:14,7/27/18 21:28
7/27/18 22:15,EVENING,THEFT F/AUTO,OTHERS,700 - 799 BLOCK OF LAWRENCE STREET NE,5,502,5,5E,Cluster 21,009201 1,9201,Precinct 74,18124193,400384,140388,7/27/18 19:58,7/27/18 22:00
7/28/18 4:20,MIDNIGHT,THEFT F/AUTO,OTHERS,1200 - 1230 BLOCK OF 34TH STREET NW,2,206,2,2E,Cluster 4,000202 3,202,Precinct 6,18124194,394115,137517,7/27/18 20:34,7/27/18 20:40
7/27/18 22:44,EVENING,ROBBERY,OTHERS,200 - 299 BLOCK OF F STREET NE,1,104,6,6C,Cluster 25,008301 2,8301,Precinct 84,18124208,399759,136609,7/27/18 21:05,7/27/18 21:06
7/28/18 0:16,MIDNIGHT,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF CHAPIN STREET NW,3,304,1,1B,Cluster 2,003700 3,3700,Precinct 23,18124222,397088,139298,7/27/18 21:43,7/27/18 22:06
7/27/18 22:26,EVENING,ROBBERY,GUN,2300 - 2399 BLOCK OF SHANNON PLACE SE,7,703,8,8A,Cluster 28,007401 1,7401,Precinct 119,18124230,400664,132892,7/27/18 20:40,
7/27/18 22:42,EVENING,THEFT/OTHER,OTHERS,500 - 503 BLOCK OF 12TH STREET SE,1,107,6,6B,Cluster 26,006900 1,6900,Precinct 91,18124233,400846,134967,7/27/18 21:27,
7/27/18 23:09,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,GUN,3100 - 3119 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,7,705,8,8C,Cluster 39,010400 1,10400,Precinct 123,18124260,400086,130650,7/27/18 21:55,7/27/18 21:58
7/27/18 23:33,MIDNIGHT,THEFT F/AUTO,OTHERS,1300 - 1399 BLOCK OF T STREET NW,3,305,1,1B,Cluster 3,004400 2,4400,Precinct 22,18124272,397329,138634,7/27/18 22:38,7/27/18 23:33
7/27/18 23:36,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,KNIFE,1600 - 1699 BLOCK OF MEIGS PLACE NE,5,506,5,5D,Cluster 23,008804 2,8804,Precinct 78,18124276,401700,137519,7/27/18 22:05,
7/28/18 20:42,EVENING,MOTOR VEHICLE THEFT,OTHERS,1100 - 1199 BLOCK OF OWEN PLACE NE,5,506,5,5D,Cluster 23,008802 4,8802,Precinct 77,18124279,400962,137617,7/27/18 21:37,7/27/18 23:47
7/28/18 0:28,MIDNIGHT,THEFT/OTHER,OTHERS,1400 - 1499 BLOCK OF RHODE ISLAND AVENUE NE,5,504,5,5C,Cluster 22,009102 1,9102,Precinct 72,18124315,401329,139677,7/28/18 0:01,
7/28/18 1:35,MIDNIGHT,THEFT F/AUTO,OTHERS,400 - 499 BLOCK OF OAKDALE PLACE NW,3,306,1,1B,Cluster 3,003400 2,3400,Precinct 37,18124335,398417,138880,7/28/18 0:21,7/28/18 1:20
